Transaction ID,Transaction Price,datetime_column
11863,7.71,2018-05-01
16973,7.71,2018-05-01
2632,8.46,2018-05-01
16149,9.17,2018-05-01
1180,9.17,2018-05-01
6004,11.31,2018-05-01
403,11.31,2018-05-01
3265,11.49,2018-05-01
7204,11.49,2018-05-01
7976,12.5,2018-05-01
16365,12.5,2018-05-01
12402,12.5,2018-05-01
1465,12.9,2018-05-01
6244,12.9,2018-05-01
13145,12.9,2018-05-01
5543,12.9,2018-05-01
13681,12.94,2018-05-01
17256,12.94,2018-05-01
5832,13.51,2018-05-01
7118,13.51,2018-05-01
8862,13.66,2018-05-01
661,13.66,2018-05-01
4830,13.66,2018-05-01
9296,13.66,2018-05-01
12026,13.66,2018-05-01
14631,13.66,2018-05-01
16253,13.66,2018-05-01
2804,13.66,2018-05-01
10288,13.66,2018-05-01
9247,13.66,2018-05-01
10285,13.66,2018-05-01
7484,13.66,2018-05-01
16942,13.67,2018-05-01
691,14.06,2018-05-01
17369,14.29,2018-05-01
17743,14.29,2018-05-01
16001,14.29,2018-05-01
13933,14.41,2018-05-01
11906,14.41,2018-05-01
1151,14.41,2018-05-01
10665,14.41,2018-05-01
11501,14.41,2018-05-01
15406,14.41,2018-05-01
492,14.62,2018-05-01
3434,14.62,2018-05-01
12445,14.62,2018-05-01
1004,14.62,2018-05-01
2758,14.62,2018-05-01
6922,14.62,2018-05-01
4535,14.62,2018-05-01
13453,14.62,2018-05-01
15805,14.62,2018-05-01
14808,14.69,2018-05-01
9500,14.71,2018-05-01
2099,14.71,2018-05-01
711,14.88,2018-05-01
5603,15.01,2018-05-01
7361,15.01,2018-05-01
11679,15.01,2018-05-01
14828,15.08,2018-05-01
3758,15.08,2018-05-01
4763,15.08,2018-05-01
13587,15.16,2018-05-01
7809,15.16,2018-05-01
9945,15.16,2018-05-01
11093,15.16,2018-05-01
14234,15.16,2018-05-01
16649,15.16,2018-05-01
17294,15.16,2018-05-01
4243,15.16,2018-05-01
13271,15.16,2018-05-01
15516,15.16,2018-05-01
2277,15.43,2018-05-01
5091,15.43,2018-05-01
6799,15.43,2018-05-01
14478,15.43,2018-05-01
1546,15.43,2018-05-01
3489,15.43,2018-05-01
12162,15.43,2018-05-01
2576,15.75,2018-05-01
4454,15.75,2018-05-01
936,15.75,2018-05-01
6932,15.75,2018-05-01
12226,15.75,2018-05-01
13122,15.75,2018-05-01
13947,15.75,2018-05-01
14325,15.75,2018-05-01
15174,15.75,2018-05-01
500,15.75,2018-05-01
2331,15.75,2018-05-01
1298,15.75,2018-05-01
4388,15.75,2018-05-01
5078,15.75,2018-05-01
3868,15.93,2018-05-01
12766,15.93,2018-05-01
16067,15.93,2018-05-01
2605,15.93,2018-05-01
14126,15.93,2018-05-01
4978,16.11,2018-05-01
12765,16.11,2018-05-01
13846,16.11,2018-05-01
1520,16.11,2018-05-01
1554,16.11,2018-05-01
1859,16.11,2018-05-01
2354,16.11,2018-05-01
2672,16.11,2018-05-01
3801,16.11,2018-05-01
5159,16.11,2018-05-01
7042,16.11,2018-05-01
7344,16.11,2018-05-01
9130,16.11,2018-05-01
10475,16.11,2018-05-01
11072,16.11,2018-05-01
11179,16.11,2018-05-01
11549,16.11,2018-05-01
12442,16.11,2018-05-01
12975,16.11,2018-05-01
13515,16.11,2018-05-01
15776,16.11,2018-05-01
16299,16.11,2018-05-01
1654,16.11,2018-05-01
1911,16.11,2018-05-01
1986,16.11,2018-05-01
2125,16.11,2018-05-01
3146,16.11,2018-05-01
3605,16.11,2018-05-01
4094,16.11,2018-05-01
4188,16.11,2018-05-01
4529,16.11,2018-05-01
4648,16.11,2018-05-01
5146,16.11,2018-05-01
6429,16.11,2018-05-01
7096,16.11,2018-05-01
7214,16.11,2018-05-01
7452,16.11,2018-05-01
8414,16.11,2018-05-01
8463,16.11,2018-05-01
8495,16.11,2018-05-01
8515,16.11,2018-05-01
8980,16.11,2018-05-01
9465,16.11,2018-05-01
9566,16.11,2018-05-01
9926,16.11,2018-05-01
10177,16.11,2018-05-01
11547,16.11,2018-05-01
12070,16.11,2018-05-01
12099,16.11,2018-05-01
12200,16.11,2018-05-01
12798,16.11,2018-05-01
13073,16.11,2018-05-01
13497,16.11,2018-05-01
13560,16.11,2018-05-01
13742,16.11,2018-05-01
14476,16.11,2018-05-01
15116,16.11,2018-05-01
15137,16.11,2018-05-01
15444,16.11,2018-05-01
16945,16.11,2018-05-01
4262,16.38,2018-05-01
2534,16.38,2018-05-01
12474,16.48,2018-05-01
3729,16.48,2018-05-01
10201,16.5,2018-05-01
5667,16.55,2018-05-01
9483,16.58,2018-05-01
17079,16.78,2018-05-01
6118,17.0,2018-05-01
13692,17.0,2018-05-01
11100,17.19,2018-05-01
11568,17.39,2018-05-01
12476,17.39,2018-05-01
2570,18.01,2018-05-01
15762,18.32,2018-05-01
15908,18.32,2018-05-01
8720,18.32,2018-05-01
17663,18.32,2018-05-01
92,18.77,2018-05-01
9727,18.77,2018-05-01
9021,19.06,2018-05-01
14732,19.06,2018-05-01
9680,19.38,2018-05-01
10496,19.38,2018-05-01
10359,19.55,2018-05-01
1046,19.55,2018-05-01
3038,19.55,2018-05-01
4768,19.55,2018-05-01
5508,19.55,2018-05-01
9214,19.55,2018-05-01
13235,19.55,2018-05-01
13787,19.55,2018-05-01
828,19.55,2018-05-01
6508,19.55,2018-05-01
7829,19.55,2018-05-01
16505,19.55,2018-05-01
7223,19.55,2018-05-01
7520,19.99,2018-05-01
2170,20.03,2018-05-01
7929,20.03,2018-05-01
8822,20.03,2018-05-01
11148,20.03,2018-05-01
2659,20.03,2018-05-01
3129,20.03,2018-05-01
3382,20.03,2018-05-01
3848,20.03,2018-05-01
5575,20.03,2018-05-01
5675,20.03,2018-05-01
11566,20.03,2018-05-01
14343,20.03,2018-05-01
16965,20.03,2018-05-01
9688,20.03,2018-05-01
14236,20.03,2018-05-01
604,20.28,2018-05-01
2985,22.42,2018-05-01
9785,22.81,2018-05-01
7522,23.12,2018-05-01
1800,23.7,2018-05-01
15862,24.4,2018-05-01
4586,25.54,2018-05-01
9316,25.54,2018-05-01
15553,25.54,2018-05-01
657,25.54,2018-05-01
8708,25.81,2018-05-01
17710,31.47,2018-05-01
17313,31.47,2018-05-01
17319,31.47,2018-05-01
10260,33.36,2018-05-01
12587,33.36,2018-05-01
17443,33.36,2018-05-01
9868,33.36,2018-05-01
10012,33.36,2018-05-01
17998,40.18,2018-05-01
10257,55.46,2018-05-01
10519,55.46,2018-05-01
17531,65.34,2018-05-01
15270,95.49,2018-05-01
16418,95.49,2018-05-01
958,18.32,2018-06-01
3008,18.32,2018-06-01
8516,18.32,2018-06-01
10531,18.32,2018-06-01
11383,18.32,2018-06-01
14849,18.32,2018-06-01
8722,7.54,2018-06-01
3086,7.54,2018-06-01
3098,7.54,2018-06-01
3806,7.54,2018-06-01
11176,7.54,2018-06-01
14770,7.54,2018-06-01
14848,7.54,2018-06-01
6948,7.71,2018-06-01
1018,8.75,2018-06-01
4943,12.5,2018-06-01
10864,12.5,2018-06-01
13169,12.5,2018-06-01
14992,12.5,2018-06-01
856,12.94,2018-06-01
13410,13.51,2018-06-01
14002,13.51,2018-06-01
12351,13.66,2018-06-01
9029,13.66,2018-06-01
3234,13.66,2018-06-01
16084,13.66,2018-06-01
6310,13.66,2018-06-01
10556,13.66,2018-06-01
14399,13.66,2018-06-01
16386,13.66,2018-06-01
2190,13.66,2018-06-01
9795,13.66,2018-06-01
18047,13.66,2018-06-01
16672,13.92,2018-06-01
16187,14.06,2018-06-01
15290,14.14,2018-06-01
4038,14.14,2018-06-01
12125,14.29,2018-06-01
10599,14.29,2018-06-01
17754,14.29,2018-06-01
16772,14.29,2018-06-01
9600,14.29,2018-06-01
15278,14.29,2018-06-01
4748,14.41,2018-06-01
3320,14.52,2018-06-01
159,14.52,2018-06-01
12694,14.52,2018-06-01
14789,14.52,2018-06-01
2756,14.62,2018-06-01
12836,14.62,2018-06-01
1238,14.62,2018-06-01
6969,14.62,2018-06-01
8684,14.62,2018-06-01
14019,14.62,2018-06-01
14412,14.62,2018-06-01
6144,14.62,2018-06-01
2345,14.69,2018-06-01
8217,14.69,2018-06-01
9105,14.69,2018-06-01
11542,14.69,2018-06-01
12981,14.69,2018-06-01
2233,14.69,2018-06-01
7097,14.69,2018-06-01
2494,15.01,2018-06-01
982,15.01,2018-06-01
1404,15.01,2018-06-01
4722,15.01,2018-06-01
6247,15.01,2018-06-01
7294,15.01,2018-06-01
335,15.01,2018-06-01
3491,15.01,2018-06-01
12658,15.08,2018-06-01
12800,15.16,2018-06-01
2370,15.16,2018-06-01
3998,15.16,2018-06-01
2393,15.16,2018-06-01
4405,15.16,2018-06-01
9929,15.16,2018-06-01
2662,15.43,2018-06-01
1835,15.52,2018-06-01
439,15.52,2018-06-01
8610,15.52,2018-06-01
3978,15.75,2018-06-01
13973,15.75,2018-06-01
8241,15.75,2018-06-01
15789,15.75,2018-06-01
1571,15.75,2018-06-01
3703,15.75,2018-06-01
5580,15.75,2018-06-01
5701,15.75,2018-06-01
5703,15.75,2018-06-01
5940,15.75,2018-06-01
6360,15.75,2018-06-01
6560,15.75,2018-06-01
9983,15.75,2018-06-01
12449,15.75,2018-06-01
2326,15.75,2018-06-01
2537,15.75,2018-06-01
2855,15.75,2018-06-01
3018,15.75,2018-06-01
3679,15.75,2018-06-01
3921,15.75,2018-06-01
3937,15.75,2018-06-01
4246,15.75,2018-06-01
5086,15.75,2018-06-01
6823,15.75,2018-06-01
6917,15.75,2018-06-01
7179,15.75,2018-06-01
7374,15.75,2018-06-01
9190,15.75,2018-06-01
10973,15.75,2018-06-01
10989,15.75,2018-06-01
11101,15.75,2018-06-01
11396,15.75,2018-06-01
12570,15.75,2018-06-01
12957,15.75,2018-06-01
14981,15.75,2018-06-01
1855,15.75,2018-06-01
5110,15.75,2018-06-01
6557,15.75,2018-06-01
8129,15.75,2018-06-01
8682,15.75,2018-06-01
9326,15.75,2018-06-01
10741,15.75,2018-06-01
14681,15.75,2018-06-01
14814,15.75,2018-06-01
15472,15.75,2018-06-01
16669,15.75,2018-06-01
9886,15.75,2018-06-01
8123,15.75,2018-06-01
8260,15.75,2018-06-01
2550,15.75,2018-06-01
8835,15.75,2018-06-01
14129,15.91,2018-06-01
3505,15.93,2018-06-01
387,15.93,2018-06-01
6680,15.93,2018-06-01
4402,15.93,2018-06-01
945,16.11,2018-06-01
2103,16.11,2018-06-01
3600,16.11,2018-06-01
6324,16.11,2018-06-01
7198,16.11,2018-06-01
8424,16.11,2018-06-01
11234,16.11,2018-06-01
13313,16.11,2018-06-01
13566,16.11,2018-06-01
14073,16.11,2018-06-01
14219,16.11,2018-06-01
14763,16.11,2018-06-01
34,16.11,2018-06-01
1161,16.11,2018-06-01
2285,16.11,2018-06-01
2709,16.11,2018-06-01
3725,16.11,2018-06-01
5382,16.11,2018-06-01
5633,16.11,2018-06-01
5811,16.11,2018-06-01
6192,16.11,2018-06-01
6262,16.11,2018-06-01
13397,16.11,2018-06-01
13556,16.11,2018-06-01
14125,16.11,2018-06-01
15213,16.11,2018-06-01
15433,16.11,2018-06-01
15440,16.11,2018-06-01
15450,16.11,2018-06-01
15875,16.11,2018-06-01
8524,16.11,2018-06-01
17553,16.31,2018-06-01
4652,16.31,2018-06-01
2358,16.34,2018-06-01
12373,16.38,2018-06-01
9280,16.48,2018-06-01
598,16.48,2018-06-01
6155,16.48,2018-06-01
6636,16.48,2018-06-01
7403,16.48,2018-06-01
16358,16.48,2018-06-01
789,16.5,2018-06-01
16316,16.5,2018-06-01
7536,16.55,2018-06-01
16600,16.55,2018-06-01
4296,16.55,2018-06-01
4332,16.55,2018-06-01
9025,16.55,2018-06-01
16435,16.55,2018-06-01
17327,16.58,2018-06-01
15559,17.0,2018-06-01
5232,17.19,2018-06-01
13764,17.19,2018-06-01
14470,17.19,2018-06-01
10849,17.27,2018-06-01
2698,17.39,2018-06-01
2722,17.39,2018-06-01
4975,17.39,2018-06-01
4996,17.39,2018-06-01
8997,17.39,2018-06-01
9400,17.39,2018-06-01
3809,17.39,2018-06-01
46,17.47,2018-06-01
729,17.47,2018-06-01
1387,17.47,2018-06-01
2329,17.47,2018-06-01
4189,17.47,2018-06-01
4451,17.47,2018-06-01
5668,17.47,2018-06-01
6496,17.47,2018-06-01
8446,17.47,2018-06-01
14984,17.47,2018-06-01
15414,17.47,2018-06-01
16086,17.47,2018-06-01
16208,17.47,2018-06-01
16845,17.47,2018-06-01
779,17.47,2018-06-01
13678,17.47,2018-06-01
14057,17.47,2018-06-01
13899,17.61,2018-06-01
15971,17.61,2018-06-01
7347,17.61,2018-06-01
11876,17.72,2018-06-01
10773,18.04,2018-06-01
106,18.32,2018-06-01
7037,18.32,2018-06-01
16083,18.32,2018-06-01
1749,18.32,2018-06-01
4321,19.55,2018-06-01
8319,19.55,2018-06-01
14215,19.55,2018-06-01
1489,19.55,2018-06-01
1659,19.55,2018-06-01
3097,19.55,2018-06-01
5564,19.55,2018-06-01
8317,19.55,2018-06-01
11354,19.55,2018-06-01
6785,19.75,2018-06-01
7917,19.75,2018-06-01
13628,19.75,2018-06-01
9169,19.88,2018-06-01
9415,19.99,2018-06-01
1022,19.99,2018-06-01
11702,19.99,2018-06-01
4782,20.03,2018-06-01
12643,20.03,2018-06-01
16107,20.03,2018-06-01
3349,20.03,2018-06-01
3781,20.03,2018-06-01
5060,20.03,2018-06-01
5138,20.03,2018-06-01
5662,20.03,2018-06-01
5817,20.03,2018-06-01
10774,20.03,2018-06-01
11563,20.03,2018-06-01
13012,20.03,2018-06-01
14208,20.03,2018-06-01
16193,20.03,2018-06-01
1707,20.03,2018-06-01
3422,20.03,2018-06-01
12384,20.03,2018-06-01
8591,20.55,2018-06-01
15306,21.32,2018-06-01
6483,21.32,2018-06-01
13241,23.47,2018-06-01
12745,23.69,2018-06-01
1877,23.7,2018-06-01
11502,24.1,2018-06-01
2721,24.4,2018-06-01
5729,24.92,2018-06-01
16484,25.2,2018-06-01
10020,25.2,2018-06-01
14490,25.29,2018-06-01
5960,25.29,2018-06-01
4880,25.54,2018-06-01
2647,25.81,2018-06-01
9139,25.81,2018-06-01
7931,25.81,2018-06-01
5147,30.64,2018-06-01
9854,31.47,2018-06-01
16993,31.47,2018-06-01
8664,31.47,2018-06-01
10912,31.47,2018-06-01
17523,31.47,2018-06-01
17991,31.47,2018-06-01
11717,32.95,2018-06-01
10911,35.46,2018-06-01
7473,35.46,2018-06-01
3059,36.53,2018-06-01
8081,36.53,2018-06-01
6327,36.53,2018-06-01
17635,40.18,2018-06-01
17761,61.38,2018-06-01
16579,93.76,2018-06-01
884,18.32,2018-07-01
1115,18.32,2018-07-01
4465,18.32,2018-07-01
4626,18.32,2018-07-01
7220,18.32,2018-07-01
7284,18.32,2018-07-01
10829,18.32,2018-07-01
11500,18.32,2018-07-01
11892,18.32,2018-07-01
14174,18.32,2018-07-01
15186,18.32,2018-07-01
17062,18.32,2018-07-01
7021,5.22,2018-07-01
3418,7.04,2018-07-01
3004,7.54,2018-07-01
3527,7.54,2018-07-01
3944,7.54,2018-07-01
6245,7.54,2018-07-01
8215,7.54,2018-07-01
9014,7.54,2018-07-01
12198,7.54,2018-07-01
13579,7.54,2018-07-01
14428,7.54,2018-07-01
15793,7.54,2018-07-01
4949,7.97,2018-07-01
1006,11.49,2018-07-01
1739,11.49,2018-07-01
9674,11.51,2018-07-01
6469,11.99,2018-07-01
15266,13.01,2018-07-01
14613,13.01,2018-07-01
17768,13.01,2018-07-01
1741,13.92,2018-07-01
10888,13.97,2018-07-01
15665,13.97,2018-07-01
16549,13.97,2018-07-01
17868,13.97,2018-07-01
3288,13.97,2018-07-01
4774,13.97,2018-07-01
14570,14.06,2018-07-01
8337,14.06,2018-07-01
17362,14.29,2018-07-01
9604,14.29,2018-07-01
15645,14.29,2018-07-01
9389,14.29,2018-07-01
17011,14.29,2018-07-01
17883,14.29,2018-07-01
18041,14.29,2018-07-01
4858,14.52,2018-07-01
6265,14.69,2018-07-01
9416,14.69,2018-07-01
12303,14.69,2018-07-01
772,14.69,2018-07-01
1024,14.69,2018-07-01
11188,14.69,2018-07-01
13850,15.01,2018-07-01
4569,15.01,2018-07-01
3575,15.01,2018-07-01
11137,15.01,2018-07-01
4399,15.16,2018-07-01
5069,15.16,2018-07-01
5480,15.16,2018-07-01
100,15.16,2018-07-01
5080,15.16,2018-07-01
6143,15.16,2018-07-01
16841,15.16,2018-07-01
5,15.52,2018-07-01
3007,15.52,2018-07-01
3509,15.52,2018-07-01
3755,15.52,2018-07-01
4732,15.52,2018-07-01
576,15.52,2018-07-01
1806,15.52,2018-07-01
3524,15.52,2018-07-01
4377,15.52,2018-07-01
7560,15.52,2018-07-01
13754,15.52,2018-07-01
14622,15.52,2018-07-01
6015,15.75,2018-07-01
6163,15.75,2018-07-01
2252,15.75,2018-07-01
3789,15.75,2018-07-01
5642,15.75,2018-07-01
6134,15.75,2018-07-01
6294,15.75,2018-07-01
9965,15.75,2018-07-01
12567,15.75,2018-07-01
12860,15.75,2018-07-01
13116,15.75,2018-07-01
13220,15.75,2018-07-01
3339,15.75,2018-07-01
3697,15.75,2018-07-01
5705,15.75,2018-07-01
6280,15.75,2018-07-01
7407,15.75,2018-07-01
7684,15.75,2018-07-01
8284,15.75,2018-07-01
9124,15.75,2018-07-01
10637,15.75,2018-07-01
11955,15.75,2018-07-01
13099,15.75,2018-07-01
13151,15.75,2018-07-01
13770,15.75,2018-07-01
15483,15.75,2018-07-01
16438,15.75,2018-07-01
1972,15.75,2018-07-01
2845,15.75,2018-07-01
3654,15.75,2018-07-01
4424,15.75,2018-07-01
6065,15.75,2018-07-01
6537,15.75,2018-07-01
7449,15.75,2018-07-01
7746,15.75,2018-07-01
9968,15.75,2018-07-01
11924,15.75,2018-07-01
12648,15.75,2018-07-01
12815,15.75,2018-07-01
14338,15.75,2018-07-01
15966,15.75,2018-07-01
16321,15.75,2018-07-01
794,15.75,2018-07-01
6827,15.75,2018-07-01
11083,15.75,2018-07-01
7033,15.93,2018-07-01
12420,15.93,2018-07-01
15592,15.93,2018-07-01
2863,15.93,2018-07-01
12676,15.93,2018-07-01
12993,15.93,2018-07-01
14120,15.93,2018-07-01
15689,15.93,2018-07-01
11594,15.93,2018-07-01
14780,15.93,2018-07-01
17162,15.95,2018-07-01
3385,15.95,2018-07-01
5156,15.95,2018-07-01
12525,15.95,2018-07-01
15427,15.95,2018-07-01
9650,15.95,2018-07-01
9088,15.95,2018-07-01
8872,15.95,2018-07-01
9283,16.07,2018-07-01
16071,16.07,2018-07-01
5406,16.07,2018-07-01
6765,16.07,2018-07-01
14127,16.07,2018-07-01
16074,16.07,2018-07-01
1574,16.07,2018-07-01
889,16.11,2018-07-01
956,16.11,2018-07-01
2389,16.11,2018-07-01
4987,16.11,2018-07-01
13805,16.11,2018-07-01
3386,16.11,2018-07-01
7419,16.11,2018-07-01
7515,16.11,2018-07-01
12502,16.11,2018-07-01
13806,16.11,2018-07-01
13879,16.11,2018-07-01
15110,16.11,2018-07-01
13926,16.34,2018-07-01
2257,16.34,2018-07-01
7244,16.38,2018-07-01
2278,16.48,2018-07-01
3851,16.5,2018-07-01
12530,16.5,2018-07-01
17849,16.55,2018-07-01
3816,16.55,2018-07-01
16889,16.58,2018-07-01
4249,16.95,2018-07-01
5752,16.95,2018-07-01
9103,17.0,2018-07-01
5848,17.07,2018-07-01
12987,17.07,2018-07-01
17293,17.16,2018-07-01
9959,17.19,2018-07-01
6705,17.27,2018-07-01
12797,17.39,2018-07-01
10442,17.39,2018-07-01
12468,17.39,2018-07-01
3961,17.4,2018-07-01
1580,17.4,2018-07-01
2375,17.4,2018-07-01
2623,17.4,2018-07-01
2814,17.4,2018-07-01
5056,17.4,2018-07-01
12469,17.4,2018-07-01
15529,17.4,2018-07-01
16308,17.4,2018-07-01
16535,17.4,2018-07-01
16653,17.4,2018-07-01
782,17.4,2018-07-01
3516,17.4,2018-07-01
4398,17.4,2018-07-01
13068,17.4,2018-07-01
13687,17.4,2018-07-01
12959,17.47,2018-07-01
8407,17.47,2018-07-01
9535,17.47,2018-07-01
2292,17.47,2018-07-01
11248,17.47,2018-07-01
5459,17.47,2018-07-01
6450,17.47,2018-07-01
1131,17.47,2018-07-01
10333,17.57,2018-07-01
888,17.57,2018-07-01
17989,17.57,2018-07-01
17837,17.57,2018-07-01
11755,17.59,2018-07-01
15457,17.72,2018-07-01
4552,19.28,2018-07-01
7357,19.28,2018-07-01
827,19.32,2018-07-01
5605,19.41,2018-07-01
2850,19.55,2018-07-01
7300,19.55,2018-07-01
284,19.55,2018-07-01
10759,19.55,2018-07-01
16355,19.75,2018-07-01
13700,19.99,2018-07-01
3172,19.99,2018-07-01
4885,19.99,2018-07-01
6540,20.03,2018-07-01
12439,20.03,2018-07-01
15194,20.03,2018-07-01
10081,20.03,2018-07-01
11046,20.03,2018-07-01
11363,20.03,2018-07-01
786,20.45,2018-07-01
1213,21.34,2018-07-01
1639,21.34,2018-07-01
5789,21.34,2018-07-01
13312,21.34,2018-07-01
4253,21.34,2018-07-01
9245,21.34,2018-07-01
9498,22.13,2018-07-01
5236,22.24,2018-07-01
7207,22.24,2018-07-01
7310,22.24,2018-07-01
9975,22.24,2018-07-01
10054,22.24,2018-07-01
2381,22.24,2018-07-01
9194,22.24,2018-07-01
11555,22.24,2018-07-01
12763,22.24,2018-07-01
16210,22.24,2018-07-01
13966,25.29,2018-07-01
17835,31.47,2018-07-01
15254,31.47,2018-07-01
16740,31.47,2018-07-01
12332,31.47,2018-07-01
17331,31.47,2018-07-01
16813,31.47,2018-07-01
17236,32.6,2018-07-01
8766,32.6,2018-07-01
17692,32.6,2018-07-01
1252,39.25,2018-07-01
18017,95.49,2018-07-01
265,18.32,2018-08-01
623,18.32,2018-08-01
3565,18.32,2018-08-01
5268,18.32,2018-08-01
10968,18.32,2018-08-01
11133,18.32,2018-08-01
12287,18.32,2018-08-01
11735,4.52,2018-08-01
17031,7.54,2018-08-01
13064,7.71,2018-08-01
13074,7.96,2018-08-01
14700,7.96,2018-08-01
5737,7.97,2018-08-01
1374,8.46,2018-08-01
52,8.54,2018-08-01
3518,8.54,2018-08-01
6951,8.54,2018-08-01
7389,8.54,2018-08-01
9347,8.54,2018-08-01
9967,8.54,2018-08-01
11571,8.54,2018-08-01
12915,8.54,2018-08-01
13408,8.54,2018-08-01
16115,8.54,2018-08-01
16966,10.05,2018-08-01
4199,11.13,2018-08-01
8620,12.24,2018-08-01
3526,12.53,2018-08-01
16898,13.01,2018-08-01
5944,13.97,2018-08-01
3175,13.97,2018-08-01
8646,13.97,2018-08-01
3117,14.52,2018-08-01
15778,14.52,2018-08-01
16829,14.52,2018-08-01
4733,14.58,2018-08-01
1663,14.58,2018-08-01
13562,14.69,2018-08-01
15208,14.69,2018-08-01
9122,14.69,2018-08-01
14010,14.69,2018-08-01
14857,14.69,2018-08-01
5361,15.01,2018-08-01
11862,15.01,2018-08-01
13545,15.08,2018-08-01
473,15.08,2018-08-01
1083,15.08,2018-08-01
3199,15.08,2018-08-01
9277,15.08,2018-08-01
2827,15.08,2018-08-01
16680,15.16,2018-08-01
2663,15.16,2018-08-01
2032,15.16,2018-08-01
14862,15.16,2018-08-01
16155,15.16,2018-08-01
7136,15.52,2018-08-01
4436,15.52,2018-08-01
5124,15.61,2018-08-01
659,15.75,2018-08-01
8486,15.75,2018-08-01
8981,15.75,2018-08-01
12381,15.75,2018-08-01
13153,15.75,2018-08-01
3051,15.75,2018-08-01
3065,15.75,2018-08-01
6091,15.75,2018-08-01
6776,15.75,2018-08-01
7635,15.75,2018-08-01
11052,15.75,2018-08-01
12308,15.75,2018-08-01
12644,15.75,2018-08-01
13163,15.75,2018-08-01
32,15.75,2018-08-01
6893,15.75,2018-08-01
8488,15.75,2018-08-01
12992,15.75,2018-08-01
15091,15.75,2018-08-01
14524,15.75,2018-08-01
16562,15.75,2018-08-01
5511,15.75,2018-08-01
5712,15.75,2018-08-01
750,15.93,2018-08-01
5498,15.93,2018-08-01
2310,15.93,2018-08-01
2551,15.93,2018-08-01
3955,15.93,2018-08-01
7128,15.93,2018-08-01
7612,15.93,2018-08-01
33,15.93,2018-08-01
15997,15.95,2018-08-01
4625,15.95,2018-08-01
9527,15.95,2018-08-01
11544,15.95,2018-08-01
14460,15.95,2018-08-01
8584,15.95,2018-08-01
17697,15.95,2018-08-01
11290,15.95,2018-08-01
5185,16.07,2018-08-01
13591,16.07,2018-08-01
1704,16.07,2018-08-01
13154,16.07,2018-08-01
1359,16.07,2018-08-01
11871,16.07,2018-08-01
13267,16.07,2018-08-01
6402,16.07,2018-08-01
12664,16.08,2018-08-01
15511,16.08,2018-08-01
17054,16.34,2018-08-01
11703,16.38,2018-08-01
3721,16.5,2018-08-01
6023,16.5,2018-08-01
880,16.5,2018-08-01
3793,16.91,2018-08-01
7087,16.91,2018-08-01
2525,16.95,2018-08-01
5231,16.95,2018-08-01
6865,17.0,2018-08-01
1237,17.39,2018-08-01
10803,17.39,2018-08-01
12720,17.39,2018-08-01
3626,17.39,2018-08-01
11560,17.39,2018-08-01
15407,17.39,2018-08-01
555,17.4,2018-08-01
766,17.4,2018-08-01
1029,17.4,2018-08-01
1306,17.4,2018-08-01
1711,17.4,2018-08-01
1797,17.4,2018-08-01
1885,17.4,2018-08-01
1984,17.4,2018-08-01
2417,17.4,2018-08-01
2925,17.4,2018-08-01
3126,17.4,2018-08-01
3611,17.4,2018-08-01
4392,17.4,2018-08-01
6455,17.4,2018-08-01
7161,17.4,2018-08-01
7206,17.4,2018-08-01
7513,17.4,2018-08-01
8171,17.4,2018-08-01
8276,17.4,2018-08-01
8603,17.4,2018-08-01
10758,17.4,2018-08-01
10869,17.4,2018-08-01
11113,17.4,2018-08-01
11364,17.4,2018-08-01
12292,17.4,2018-08-01
12426,17.4,2018-08-01
12912,17.4,2018-08-01
13053,17.4,2018-08-01
13734,17.4,2018-08-01
